Comment,Class
手机应该是正品，明天去检测一下，再追加评论，但是赠送的皮套根本不是智能皮套，就是普通的皮套而已，送的钢化膜也不屏幕小很多，皮套补发了，收到看看是不是智能的吧，不过还是果断给5分，手机没问题就好，客服和售后态度都很好，,1
手机应该是正品，用起来也满顺畅的，就是送的那个原装的S6透明的塑料壳有点大了，装在手机上面，有点上下跑。,1
手机应该都是满分啦 就是玩游戏点个确定都要点几下感觉反应很慢 不知道你们有感觉吗 就是天天酷跑 朋友都很想和我换 我只有说 NONONO 了 呵呵 6千多的手机总不能太坑了吧 就是保修卡 是怎么回事呢我没有收到啊 不知道你们有吗 这个给3分了,1
手机开过封的，其他还算满意，好评吧！,1
手机当然是好得没得说的了，设置非常人性化，外观非常光滑、漂亮，和网上介绍的一样。手机反应速度快，开机、上网及下载均非常流畅，不愧是三星的牌子机，耗电量也不像网上说的那么多，感谢店家送的非常实用的礼品。感谢刘亦菲全5分。,1
手机当然正品，本人从苹果转用三星后换了四代三星机了！这款机对于我两张卡的用户来讲太给力了！换下的NOTE4美中不足是内存太小，这个足够给力！,1
手机很不错 卖家服务很不错,1
手机很不错 很流畅。。发货速度和快滴速度都很快\n唯一的缺点就是手机盒子被拆开过。。还好不是处女控 勉强能接受。服务态度也很好。\n还是给了5分好评,1
手机很不错 整体感觉比6好多了 就是膜小点 希望后期有改进,1
手机很不错，上手就很喜欢了，拿去三星服务中心验了也说是行货。唯一遗憾的是，没有买到土豪金色的。,1
手机很不错，发货也很快，客服李小冉5分！,1
手机很不错，店家人也很好，通知很及时，很高兴在这里买东西。谢谢！,1
手机很不错，很好看，试用感觉好，物流也比较快。就是刚化膜差一点。,1
手机很不错，收到试用了几天才来评价的，送的礼物也很不错。客服孙俪服务也很到位全五分！,1
手机很不错，是正品，送的东西多也实用，若能改变充电发热的通病就更好了。全5分！,1
手机很不错，服务也很好。,1
手机很不错，机身没有瑕疵，智能手机耗电快也很正常，很多人老抱怨这个，我是不介意的，耗电快就充电呗，卖家发货顺丰送货都很快，好评！,1
手机很不错，比想象中的好很多！礼品也很豪华，非常给力！,1
手机很不错，用起来很舒服，比我以前手机好用多了，送的东西也很好，只不过剪卡器没什么用，剪了一次就坏了。。。（估计是我劲用大了）总体来说还是很好的。,1
手机很不错，用这着很爽。就是送的剪卡器不好，一下就把我的卡剪坏了。,1
手机很不错，蛮喜欢,1
手机很不错，试用了两天感觉很好。,1
手机很不错，赠品都是正品，非常好的卖家，服务热情，很满意，张惠妹全5分！,1
手机很不错，送的东西挺多，服务态度也很好。满分,1
手机很不错哦，第一次用三星，但是还是感觉很好。秦岚全5分。记得登记质保两年哦！,1
手机很不错哦！,1
手机很不错耶，赠品蛮多的还，用了半天感觉还行，就是不知道用久后会不会卡~~,1
手机很便宜 第一次用三星 一到手就研究怎么玩 忘记评价了,1
手机很到位，非常不错，客服林志玲态度超好。,1
手机很喜欢，和介绍的一样，非常好的卖家，送货速度也超快，很愉快的一次购物！,1
手机很大气，美中不足待电时间短！,1
手机很好,1
手机很好,1
手机很好,1
手机很好 是正品 绿色非常好看，感谢客服谢娜，下次有需要还来 。好评好评好评,1
手机很好 玩游戏的时候比较烫手,1
手机很好 用了一段时间没有任何问题 是一款值得信赖的手机 大家可以放心购买,1
手机很好 质量不用说了 太喜欢老板送的东西了,1
手机很好，，，用了一天才来评价的。。站韶涵全5分好评！,1
手机很好，5份好评。送的礼品很多很好。,1
手机很好，一直迟迟未评价就是在试机。确实没有问题。而且送了好多东西，都是相当实用而且好用的，唯一就是送的膜不是全屏的，希望以后可以改进。总体5分,1
手机很好，使用了10几天后什么问题都没有！李菲儿全5分！,1
手机很好，其他不知道，给个好评吧！,1
手机很好，刚买回来用了，非常好用，老板送的东西还挺多，此款手机功能非常强大,1
手机很好，发货很快，晚上十点多下的订单，早上起来就收到了,1
手机很好，只是指纹老是不识别，可能手容易出汗，睡一觉又可以了。有点折腾人，昨天又忘记秘码，客服真的特别好。说实在不行可以寄回处理。后来还是记起秘码了。东东真心不错。礼品也收到了。,1
手机很好，因为这些年一直用的是三星，所以这次还是买了s6，外观漂亮，其实很适合女士用，男人用稍显秀气，功能不用说了，都知道,1
手机很好，就是耗电太快，充满电10小时。,1
手机很好，就是花了一百多买的手机壳配套不合适。,1
手机很好，很喜欢。老板负责、耐心，服务态度优良，物流很快。,1
手机很好，很漂亮，速度也非常快，只是我的手机屏幕上有一小块刮痕，不过平时也不太会注意到，就算了，懒得再申请换货了。,1
手机很好，挺值得。用起来很舒服！,1
手机很好，旗舰的体验确实要舒服，送的东西也很多，快递很快，送的贴膜居然小那么多，自拍杆蓝牙坏了不过是送的就算了。\n【唐嫣全五分】虽然反应有点慢，不过看这个名字的份上给五分。,1
手机很好，是正品， 物流也挺快的，第三天就到了。机身外形很好，功能也很强大。送的膜不能覆盖全屏。,1
手机很好，是正品，希望下次继续交易,1
手机很好，是正品，赠送的东西也很多，感谢客服谢娜，五分！,1
手机很好，是正品，还有赠品，很实用。全5分。,1
手机很好，没有问题，包装也很好，快递也快,1
手机很好，物流也很不错，总之很棒，推荐购买,1
手机很好，物流也给力，客服热情,1
手机很好，现在是速度飞快，像素超清晰，手感也高于其他三星产品，爱不释手，充电方便，但就是白色手机硬是发来个黑色无线充很不满意，感觉不细。还有就是发热的问题，玩个游戏就烫手了，其他部分都满意,1
手机很好，用10天了没问题，送的东西实用特别是无线充电器,1
手机很好，用了2天才来评价，各种快，就是电池有点不耐用，送的赠品不错；好评！物流也相当给力，不到24小时就收到了,1
手机很好，用了一段时间再评论，屏幕清晰这个是我选这手机的最大理由，其次就是颜值爆棚啊。铂金光比某水果的土豪金要高出一档次。还有就是谢谢客服 《瞿颖 》这客服的办事能力不错 ，说到做到。,1
手机很好，用了就好才来评价的，很喜欢，应该是正品，在此感谢赵薇全五分，服务很到位,1
手机很好，用的也不错，手感特好，快递两天时间,1
手机很好，电池也还耐用，不错,1
手机很好，赠品也很实在，非常满意，{张雨绮全5分},1
手机很好，运行也很快。电池是一天一充，正常。,1
手机很好，还能免费延保一年。,1
手机很好，送了好多礼品，非常喜欢。,1
手机很好，送的东西很全。,1
手机很好，送的小东西超多,1
手机很好！卖家也很负责任 送了很多配件 满意,1
手机很好！正品！谢谢商家赠品。全5分。。。。。,1
手机很好！用了一天很舒心！,1
手机很好.刚开始还比较担心.收到以后马上试试.很漂亮.很好！,1
手机很好。很不错可以信赖,1
手机很好。很愉快的一次购物。就是手机的膜太贵。送的礼品也很好。,1
手机很好。是正品。,1
手机很好东西也送了挺多快递很快,1
手机很好很大气，物流也很快，店家也更好,1
手机很好很强大。后背玻璃面板有一道淡淡的影子，纳闷。送的套和膜都被抛弃了，重新买过，其他都很实用。给全5星,1
手机很好很漂亮。,1
手机很好很给力点赞！,1
手机很好用  服务很好  快递特快,1
手机很好用，又送了很多东西很实用。,1
手机很好用，反应很快，是正品,1
手机很好用，外观完美！手持操作刚刚好。,1
手机很好用，是真机。黑色很漂亮！~,1
手机很好用，没有发现有任何异常,1
手机很好用，送了很多礼品，服务态度很好，快递也很给力，三天就到了,1
手机很好用，送的东西也很多，虽然没有膜,1
手机很好用，送的东西也很好，很满意。,1
手机很好电量也很足     也不会发热  很好用  很喜欢,1
手机很好看 用了几天才来评价 是正品 非常喜欢 服务态度也非常好 非常感谢老板送的礼物 会经常光顾的,1
手机很好看，很好用。查了一下也是正版。稍微不足的就是home键有些松动，网上说应该是正常的，我也不太在意。,1
手机很好看，曲面很超前。第一次用无线充手机发热严重，后面好点了。至于赠品钢化膜，我只想问是配套的吗，那么窄，边上都空着,1
手机很好看，正品五分,1
手机很好看，物流超快，昨天晚上拍的，今天上午就到了。,1
手机很好看，用电快，是通病。双卡双待再也不用带两个手机了。客服许晴很体贴，给许晴五星评价。送的东西也很实用，玻璃膜有点破损，店家答应给重发一个。?全五星,1
